"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFGU7IFP","虹桥综合交通枢纽上海虹桥国际机场2号航站楼(2号航站楼出发北3号门)","交通设施服务;机场相关;机场出发/到达","150105","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼F3层","121.327600","31.195283","121.32306110264993","31.19722791326523","[]","上海市","上海市","闵行区"
"B0FFGU7IFR","虹桥综合交通枢纽上海虹桥国际机场2号航站楼(2号航站楼出发北5号门)","交通设施服务;机场相关;机场出发/到达","150105","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼F3层","121.327475","31.195187","121.32293639560507","31.197132199823177","[]","上海市","上海市","闵行区"
"B0FFGU7IG1","虹桥综合交通枢纽上海虹桥国际机场2号航站楼(2号航站楼出发南2号门)","交通设施服务;机场相关;机场出发/到达","150105","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼F3层","121.327825","31.192442","121.32328583407472","31.194387884352146","[]","上海市","上海市","闵行区"
"B001577MN1","东方国际物流上海空运公司","交通设施服务;机场相关;机场相关","150100","[]","施新路与中横港路交叉口东220米","121.767380","31.149470","121.76302244347322","31.151530720743473","[]","上海市","上海市","浦东新区"
"B0FFHQ6LO5","上海浦东国际机场站坪楼","交通设施服务;机场相关;机场相关","150100","[]","浦东机场路","121.804109","31.141062","121.79981673198864","31.14317137970082","[]","上海市","上海市","浦东新区"
"B0FFK2ABVS","邮轮旅客临时休息点","交通设施服务;机场相关;候机室","150101","[]","宝杨路1弄3号","121.504612","31.403719","121.50018268343612","31.405687209327546","[]","上海市","上海市","宝山区"
"B0FFHJZXVW","虹桥综合交通枢纽爱心专区","交通设施服务;机场相关;候机室","150101","[]","虹桥路2550号虹桥综合交通枢纽F3层","121.327863","31.193057","121.32332369473428","31.19500250758973","[]","上海市","上海市","闵行区"
"B0FFFESOI9","上海蓝翼航空国际货运代理公司","交通设施服务;机场相关;机场货运处","150107","[]","沪青平公路248弄15号中外运远内(近空港六路)","121.347519","31.181124","121.3429372365662","31.1830387872651","021-54471055;021-54470196","上海市","上海市","闵行区"
"B0FFGB9L05","虹桥2号接机贵宾楼","交通设施服务;机场相关;候机室","150101","[]","虹翔三路153附近","121.328725","31.190997","121.3241839087198","31.192941876838507","[]","上海市","上海市","闵行区"
"B0FFHJZXSZ","虹桥综合交通枢纽上海虹桥国际机场2号航站楼候机区","交通设施服务;机场相关;候机室","150101","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼F3层","121.325938","31.194962","121.3214029155082","31.196910251873597","[]","上海市","上海市","闵行区"
"B0FFHJZXUW","虹桥综合交通枢纽上海虹桥国际机场2号航站楼值机等候区","交通设施服务;机场相关;候机室","150101","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼F3层","121.326806","31.193662","121.32226905029563","31.19560923214493","[]","上海市","上海市","闵行区"
"B0FFHJZXVE","虹桥综合交通枢纽上海虹桥国际机场2号航站楼头等舱/公务舱候机室V1-V3","交通设施服务;机场相关;候机室","150101","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼F3层","121.328744","31.196817","121.32420236569287","31.198758968928768","[]","上海市","上海市","闵行区"
"B0FFHJZXV7","虹桥综合交通枢纽上海虹桥国际机场2号航站楼头等舱公务舱候机室V4-V6","交通设施服务;机场相关;候机室","150101","[]","虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼F3层","121.328891","31.192430","121.32434940777404","31.19437384949335","[]","上海市","上海市","闵行区"
