"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","provinceName","cityName","adName"
"B0FFFR9X7E","格林联盟(上海火车站北虬江路酒店)","住宿服务;宾馆酒店;经济型连锁酒店","100105","hotel","虬江路1011号(宝山路地铁站2号口步行380米)","121.473119","31.251960","121.46859219818977","31.25389093532432","上海市","上海市","静安区"
"B0FFFEMWKV","艺家精品酒店","住宿服务;宾馆酒店;三星级宾馆","100104","hotel","横浜路75号横浜路75号(宝山路3号线轻轨)","121.480208","31.262858","121.47570386829209","31.264803898239535","上海市","上海市","虹口区"
"B0FFFH10T1","莫泰酒店(上海外滩七浦路天潼路地铁站店)","住宿服务;宾馆酒店;经济型连锁酒店","100105","hotel","四川北路71号1号楼(近七浦路)","121.483726","31.24561","121.47923545094147","31.247573587797017","上海市","上海市","虹口区"
"B00155C6F9","园馨时尚酒店(上海外滩店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","罗浮路67号(四川北路地铁站3号口步行370米)","121.481279","31.252046","121.47677945647051","31.253999675518763","上海市","上海市","虹口区"
"B00156EMWA","上海恒吉宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","宝山路657号(近3号线东宝兴路地铁站1号口)","121.479303","31.260346","121.47479600788684","31.262290416118827","上海市","上海市","虹口区"
"B0FFHGE8G7","Meego米果悦思酒店(上海火车站店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","京江路139号(近3、4号线上海火车站地铁站、8号线中兴路站)","121.465634","31.248368","121.46108401144926","31.25028088384729","上海市","上海市","静安区"
"B0FFHDBM7H","宿适精致酒店(外滩店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","香港路55号","121.487146","31.242629","121.48266766928535","31.24460391060898","上海市","上海市","黄浦区"
"B0FFIBA5X5","海友酒店(上海南京东路地铁站店)","住宿服务;宾馆酒店;经济型连锁酒店","100105","hotel","宁波路201号(地铁210号线南京东路6出口西侧)","121.483653","31.239042","121.47916275984467","31.24100833919032","上海市","上海市","黄浦区"
"B00155KDLX","伊顶家宾馆(上海芷江中路店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","芷江中路361号","121.471319","31.259951","121.46678571319173","31.26187358909469","上海市","上海市","静安区"
"B00156E3X0","布丁严选酒店(上海中山公园店)","住宿服务;宾馆酒店;经济型连锁酒店","100105","hotel","万航渡路2579号","121.405958","31.218294","121.40130801534445","31.220135106810588","上海市","上海市","长宁区"
"B0FFF80L8Z","盈超酒店(上海环球港金沙江路地铁站店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","凯旋北路1555弄2号(金沙江路地铁站1号口步行350米)","121.412485","31.228947","121.40783655260333","31.230785105122656","上海市","上海市","普陀区"
